index,genus
5793,RUMINOCOCCACEAE_GENUS
5794,ANAEROSPHAERA
5795,[EUBACTERIUM]_OXIDOREDUCENS_GROUP
5798,AMINICELLA
5800,CLOSTRIDIISALIBACTER
5802,CLOSTRIDIISALIBACTER
5803,CHRYSEOBACTERIUM
5804,RUMINOCOCCACEAE_GENUS
5806,CHRYSEOBACTERIUM
5807,FINEGOLDIA
5808,BACILLUS
5810,PEPTONIPHILUS
5812,FRETIBACTERIUM
5813,PEDOBACTER
5814,CHITINOPHAGA
5816,RHIZOBIALES_GENUS
5817,OSCILLOCHLORIS
5819,CLOSTRIDIISALIBACTER
5820,GEMMIGER
5821,ANAEROFUSTIS
5822,FAECALITALEA
5823,[EUBACTERIUM]_NODATUM_GROUP
5824,CHRYSEOBACTERIUM
5825,BRUMIMICROBIUM
5826,DELTAPROTEOBACTERIA_GENUS
5827,ANAEROFUSTIS
5828,CHRYSEOBACTERIUM
5829,CATENISPHAERA
5830,PEPTOCOCCUS
5831,LUNATIMONAS
5833,SUNXIUQINIA
5834,CORIOBACTERIACEAE_GENUS
5835,ANAEROTRUNCUS
5836,TAIBAIELLA
5837,BETAPROTEOBACTERIA_GENUS
5838,TENACIBACULUM
5839,ACIDIPILA
5842,HOLOPHAGAE_GENUS
5843,THERMODESULFOVIBRIO
5844,GAMMAPROTEOBACTERIA_EC3_GENUS
5846,ACIDOCELLA
5847,PALUDIBACTER
5848,DYADOBACTER
5849,FRANKIALES_GENUS
5850,DESULFOTOMACULUM
5851,DESULFONATRONUM
5852,DYADOBACTER
5853,SPIROCHAETACEAE_GENUS
5854,TYZZERELLA
5855,RHIZOBIUM
5856,LUTIBACULUM
5857,CLOSTRIDIA_GENUS
5858,ERYSIPELOTRICHACEAE_GENUS
5860,SYNTROPHOBACTER
5861,DESULFONAUTICUS
5862,ACIDITERRIMONAS
5864,TAIBAIELLA
5865,CELLULOPHAGA
5868,GILLISIA
5871,LUNATIMONAS
5872,BUTYRICICOCCUS
5875,TANNERELLA
5876,GEMMATIMONAS
5878,AZORHIZOBIUM
5882,PALUDIBACULUM
5886,DERMACOCCACEAE_GENUS
5887,GEMMATIMONAS
5888,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
5889,ENTEROCOCCUS
5890,SKERMANELLA
5891,GEMMATIMONAS
5892,GEOTHRIX
5893,ACIDITERRIMONAS
5895,RIKENELLACEAE_RC9_GUT_GROUP
5896,CHRYSEOBACTERIUM
5897,MEGAMONAS
5898,SACCHAROFERMENTANS
5899,PREVOTELLA
5900,RUMINOCOCCACEAE_GENUS
5901,ALISTIPES
5903,LACHNOSPIRACEAE_UCG-004
5906,ANAEROBACTERIUM
5907,PREVOTELLA
5908,BLAUTIA
5909,DONGIA
5911,ACIDOTHERMUS
5912,FERRIPHASELUS
5914,FLUVIICOLA
5915,GIMESIA
5916,ATOPOSTIPES
5921,BACTEROIDETES_SB-5_GENUS
5924,DESULFOBULBUS
5925,LACHNOSPIRACEAE_GENUS
5926,PREVOTELLA
5927,CHLOROFLEXI_KD4-96_GENUS
5928,ARCANOBACTERIUM
5929,CHRYSEOLINEA
5931,PROLIXIBACTER
5932,LACHNOSPIRACEAE_NK3A20_GROUP
5933,ANAEROFUSTIS
5934,STREPTOCOCCUS
5936,BETAPROTEOBACTERIA_GENUS
5937,ALISHEWANELLA
5938,PAPILLIBACTER
5939,NOCARDIOIDES
5941,UNDIBACTERIUM
5942,SINIBACILLUS
5944,FLAVOBACTERIUM
5945,BLAUTIA
5946,BLAUTIA
5947,ACIDOTHERMUS
5949,BLASTOPIRELLULA
5950,AEROMICROBIUM
5954,GEOTHRIX
5955,ACIDOTHERMUS
5957,TEPIDIPHILUS
5961,GEMMOBACTER
5962,THERMOMICROBIA_JG30-KF-CM45_GENUS
5964,ROSEIVIRGA
5966,CORIOBACTERIACEAE_GENUS
5968,LACHNOSPIRACEAE_GENUS
5969,PREVOTELLA
5970,ACTINOMYCES
5971,ACIDOBACTERIACEAE_GENUS
5972,ROSEIFLEXUS
5973,THERMODESULFOVIBRIO
5974,FIBROBACTERALES_GENUS
5975,CHTHONIOBACTERALES_GENUS
5976,GEMMATIMONAS
5979,ALICYCLOBACILLUS
5980,SELENOMONAS
5981,ALICYCLOBACILLUS
5982,TREPONEMA
5984,ACIDIPILA
5985,CLOSTRIDIUM
5986,ARDENTICATENA
5987,ACETOBACTERIUM
5988,FUSIBACTER
5989,ECTOTHIORHODOSPIRACEAE_GENUS
5990,CHRISTENSENELLACEAE_R-7_GROUP
5991,ANAEROBACTERIUM
5992,FAECALITALEA
5996,LACHNOSPIRACEAE_NK3A20_GROUP
5997,BERGERIELLA
5999,RUMINOCOCCACEAE_GENUS
6000,RIKENELLACEAE_RC9_GUT_GROUP
6002,ANAEROVORAX
6006,RUMINOCOCCACEAE_GENUS
6008,TYZZERELLA
6009,ARDENTICATENA
6010,CHITINOPHAGA
6013,OLIGOFLEXACEAE_GENUS
6015,ACTINOBACILLUS
6016,CHITINOPHAGA
6019,RUMINOCOCCACEAE_GENUS
6020,ANAEROLINEA
6021,LACHNOSPIRACEAE_NK4A136_GROUP
6022,PREVOTELLA
6023,RUMINOCOCCACEAE_GENUS
6024,RUMMELIIBACILLUS
6025,CLOSTRIDIUM
6026,CHITINOPHAGA
6027,ALKALIPHILUS
6028,TYZZERELLA
6029,RUMINOCOCCACEAE_GENUS
6031,ACETITOMACULUM
6032,ALKALIPHILUS
6033,FAECALITALEA
6036,LACHNOSPIRACEAE_GENUS
6037,CHRYSEOLINEA
6038,LACHNOSPIRACEAE_NK4A136_GROUP
6043,CHITINOPHAGA
6044,RUMINICLOSTRIDIUM
6046,GEMMOBACTER
6048,RUMINOCOCCACEAE_GENUS
6050,BRADYRHIZOBIACEAE_GENUS
6051,PARVIMONAS
6052,PREVOTELLA
6053,PEPTOCOCCUS
6054,LACHNOSPIRACEAE_AC2044_GROUP
6055,AQUICELLA
6057,GEORGENIA
6058,DEHALOGENIMONAS
6059,COXIELLACEAE_GENUS
6060,TEPIDIMICROBIUM
6061,SPORICHTHYA
6062,PALUDIBACULUM
6063,BACTEROIDALES_GENUS
6064,UREIBACILLUS
6066,PORPHYROMONAS
6067,ERYSIPELOTHRIX
6068,GAMMAPROTEOBACTERIA_GENUS
6069,ASACCHAROSPORA
6070,ANAEROBACTERIUM
6071,PHOCAEICOLA
6072,PROTEINIBORUS
6073,SELENOMONAS
6074,ROBINSONIELLA
6076,AFIFELLA
6077,HYDROGENOPHILUS
6080,ACIDOTHERMUS
6081,PHOTORHABDUS
6083,RUMINOCOCCACEAE_GENUS
6084,LACHNOCLOSTRIDIUM
6085,LACHNOSPIRACEAE_GENUS
6086,OSCILLOCHLORIS
6087,FAECALITALEA
6089,LACHNOSPIRACEAE_GENUS
6092,SYNTROPHOCOCCUS
6093,HOEFLEA
6095,COXIELLACEAE_GENUS
6096,COXIELLACEAE_GENUS
6099,TYZZERELLA
6101,LACHNOCLOSTRIDIUM
6104,CORIOBACTERIACEAE_GENUS
6105,RUMINICLOSTRIDIUM
6106,ECTOTHIORHODOSPIRACEAE_GENUS
6107,NEGATIVICOCCUS
6109,ANAEROBACTERIUM
6110,TYZZERELLA
6111,MEGASPHAERA
6112,CHRYSEOLINEA
6114,GEMMIGER
6115,CYCLOBACTERIUM
6116,SINGULISPHAERA
6119,BRACHYMONAS
6120,LACHNOCLOSTRIDIUM
6122,COHNELLA
6124,SPOROBACTER
6125,FAECALIBACTERIUM
6126,CHITINOPHAGA
6127,ANAEROLINEA
6129,PASTEURIA
6130,ACETOBACTER
6131,ENTEROBACTER
6133,NEISSERIA
6135,BACTEROIDES
6136,STREPTOCOCCUS
6138,DESULFITIBACTER
6140,RUBRICOCCUS
6141,VEILLONELLACEAE_GENUS
6142,CHRYSEOLINEA
6144,LUTISPORA
6145,VERRUCOMICROBIA_WCHB1-41_GENUS
6146,BACTEROIDETES_SB-5_GENUS
6147,CLOSTRIDIALES_GENUS
6148,SANDARACINUS
6149,GAMMAPROTEOBACTERIA_GENUS
6150,PELISTEGA
6151,HALIANGIUM
6152,ECTOTHIORHODOSPIRACEAE_GENUS
6154,ACIDOBACTERIACEAE_GENUS
6156,FERRIPHASELUS
6157,PARAFILIMONAS
6160,COPROCOCCUS
6161,RHIZOBIALES_GENUS
6162,ROTHIA
6163,BACTEROIDETES_BD2-2_GENUS
6164,RUMINICLOSTRIDIUM
6165,ANAEROTRUNCUS
6166,LACHNOSPIRACEAE_GENUS
6168,RUMINOCOCCACEAE_GENUS
6170,MOLLICUTES_NB1-N_GENUS
6171,ACIDIPILA
6172,SYNTROPHOBACTER
6173,BARNESIELLA
6174,CHLOROBIALES_OPB56_GENUS
6175,THERMOBACILLUS
6176,TENACIBACULUM
6178,BRADYMONAS
6180,PEDOBACTER
6181,ANAEROSPHAERA
6183,PLEOMORPHOBACTERIUM
6186,PHAEODACTYLIBACTER
6187,NAKAMURELLA
6188,THERMODESULFOVIBRIO
6189,VERRUCOMICROBIA_WCHB1-41_GENUS
6190,CATELLATOSPORA
6191,GAMMAPROTEOBACTERIA_GENUS
6192,HOLOPHAGALES_GENUS
6193,PORPHYROMONAS
6194,OXOBACTER
6195,ML635J-21_GENUS
6197,ACIDITERRIMONAS
6198,BREVIBACILLUS
6200,MESORHIZOBIUM
6204,DESULFOVIBRIO
6205,NIOELLA
6206,SULFURIFERULA
6207,DESULFOVIBRIO
6208,RHODOSPIRILLACEAE_GENUS
6209,FLAVITALEA
6210,FLAVOBACTERIUM
6211,DESULFOBULBUS
6212,GEOTHRIX
6213,ACIDICAPSA
6215,BACTEROIDETES_VADINHA17_GENUS
6216,ACETANAEROBACTERIUM
6217,CORYNEBACTERIUM
6218,SYNTROPHOCOCCUS
6219,CHRYSEOLINEA
6220,CORIOBACTERIACEAE_GENUS
6221,RUMINOCOCCACEAE_GENUS
6222,BACILLUS
6223,ACIDIFERROBACTER
6224,SYNTROPHOCOCCUS
6225,ACIDIFERROBACTER
6226,SPOROBACTER
6227,MOHEIBACTER
6229,RIKENELLACEAE_RC9_GUT_GROUP
6230,ACTINOBACTERIA_MB-A2-108_GENUS
6231,FIBROBACTER
6232,BARNESIELLA
6235,[EUBACTERIUM]_RUMINANTIUM_GROUP
6236,RUMINOCOCCACEAE_GENUS
6238,PARABACTEROIDES
6239,ACETOBACTER
6240,ACTINOBACTERIA_MB-A2-108_GENUS
6242,LACHNOSPIRACEAE_NK3A20_GROUP
6243,CLOSTRIDIUM
6246,ACIDIMICROBIALES_GENUS
6247,ACIDIMICROBIALES_GENUS
6248,LACHNOSPIRACEAE_GENUS
6249,HOWARDELLA
6250,ACETANAEROBACTERIUM
6252,HISTOPHILUS
6253,ACETANAEROBACTERIUM
6254,BACILLUS
6255,ARCANOBACTERIUM
6257,MOHEIBACTER
6259,MOHEIBACTER
6260,LACHNOSPIRACEAE_GENUS
6265,TEPIDIMICROBIUM
6266,TEPIDIMICROBIUM
6267,RUMINOCOCCACEAE_GENUS
6268,PSEUDOMONAS
6269,LACHNOSPIRACEAE_NK3A20_GROUP
6270,PREVOTELLA
6271,BACILLUS
6272,SACCHARIBACTERIA_GENUS
6273,BRADYMONAS
6274,BRADYRHIZOBIUM
6276,METHYLOCYSTIS
6277,BARNESIELLA
6278,TISSIERELLA
6279,ARIDIBACTER
6280,VADINBC27_WASTEWATER-SLUDGE_GROUP
6281,TISSIERELLA
6282,CHONDROMYCES
6283,ATOPOSTIPES
6284,PEPTONIPHILUS
6286,DRACONIBACTERIUM
6288,NOCARDIOIDES
6289,PORTIBACTER
6290,CHRYSEOLINEA
6291,MOLLICUTES_NB1-N_GENUS
6292,ACIDIPILA
6295,BUTYRICICOCCUS
6296,PLANCTOMYCETACEAE_GENUS
6299,PAUCIBACTER
6301,THAUMARCAEOTA_SAGMCG-1_GENUS
6304,GEMMOBACTER
6305,ACIDIPILA
6306,TREPONEMA
6307,COXIELLACEAE_GENUS
6308,COXIELLACEAE_GENUS
6309,PARVULARCULA
6311,DESULFOCOCCUS
6313,CHRISTENSENELLACEAE_R-7_GROUP
6314,CATENISPHAERA
6315,POVALIBACTER
6316,ANAEROVORAX
6318,GEOBACTER
6319,BUTYRICICOCCUS
6321,CATENISPHAERA
6324,ANAEROBACTERIUM
6326,PATULIBACTER
6327,ECTOTHIORHODOSPIRACEAE_GENUS
6328,BACILLUS
6329,RUMINICLOSTRIDIUM
6330,PEPTONIPHILUS
6331,PARASUTTERELLA
6332,TANNERELLA
6333,PALUDIBACULUM
6334,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
6335,SPOROMUSA
6336,RHODOSPIRILLACEAE_GENUS
6338,PROVIDENCIA
6339,MELGHIRIMYCES
6340,WEISSELLA
6341,VIRGIBACILLUS
6342,ECTOTHIORHODOSPIRACEAE_GENUS
6343,SALINIREPENS
6344,SPOROLITUUS
6345,HERMINIIMONAS
6347,SELENOMONAS
6348,GOTTSCHALKIA
6349,CHRISTENSENELLACEAE_R-7_GROUP
6350,BURKHOLDERIALES_GENUS
6352,PSEUDOCLAVIBACTER
6353,NANNOCYSTIS
6354,HYPHOMICROBIACEAE_GENUS
6355,JOHNSONELLA
6357,FONTIMONAS
6359,DEHALOGENIMONAS
6360,MARINILACTIBACILLUS
6362,PHYCISPHAERA
6363,ZAVARZINELLA
6366,PEPTOSTREPTOCOCCACEAE_GENUS
6367,ANAEROBACTERIUM
6368,AEQUORIVITA
6369,AEQUORIVITA
6370,PALUDIBACULUM
6372,THERMODESULFATATOR
6373,COXIELLACEAE_GENUS
6374,EXIGUOBACTERIUM
6375,CHRYSEOLINEA
6376,PEPTONIPHILUS
6378,SACCHAROFERMENTANS
6379,JOHNSONELLA
6380,LACHNOSPIRACEAE_GENUS
6381,FAMILY_XIII_AD3011_GROUP
6382,SNEATHIA
6383,DEVOSIA
6385,DESULFOBACTERACEAE_GENUS
6386,LACTOBACILLUS
6387,DEFLUVIITALEACEAE_GENUS
6388,DYADOBACTER
6389,COPROBACILLUS
6390,CORIOBACTERIACEAE_GENUS
6391,RUMINICLOSTRIDIUM
6393,BUTYRIVIBRIO
6395,CLOSTRIDIUM
6396,CLOSTRIDIUM
6397,CLOSTRIDIUM
6398,CHRYSEOLINEA
6399,VAGOCOCCUS
6400,CHRISTENSENELLA
6401,RHIZOMICROBIUM
6405,GEOTHRIX
6407,GEMINICOCCUS
6408,CYCLOBACTERIUM
6409,CYLINDROSPERMUM
6411,MORGANELLA
6412,PEDOBACTER
6413,LEGIONELLA
6415,PEDIOCOCCUS
6416,MOLLICUTES_NB1-N_GENUS
6417,ACIDOVORAX
6418,CLOSTRIDIUM
6419,ENTEROBACTER
6420,HYDROGENISPORA
6422,ATRIBACTERIA_GENUS
6425,FONTIMONAS
6426,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
6427,LACTOBACILLUS
6431,SPIROCHAETA
6432,DESULFOCOCCUS
6434,SACCHAROFERMENTANS
6436,EISENBERGIELLA
6438,BLAUTIA
6439,RIKENELLA
6442,STREPTOCOCCUS
6443,HALOMONAS
6444,BACILLUS
6446,LEUCONOSTOC
6448,LACTOBACILLUS
6449,CLOSTRIDIUM
6450,LYSOBACTER
6451,KOCURIA
6452,CYSTOBACTER
6454,MURDOCHIELLA
6455,CORIOBACTERIACEAE_GENUS
6457,FAECALITALEA
6458,ACHOLEPLASMA
6459,ACTINOMYCES
6462,METHYLOVORUS
6463,MOBILICOCCUS
6464,FLAVOBACTERIUM
6466,SACCHAROFERMENTANS
6467,PREVOTELLA
6468,PREVOTELLA
6469,FLAVONIFRACTOR
6470,BACTEROIDETES_VADINHA17_GENUS
6471,RUMINOCOCCACEAE_GENUS
6472,CLOSTRIDIUM
6473,SHIMAZUELLA
6475,ANAEROBACTERIUM
6476,HYMENOBACTER
6477,HYMENOBACTER
6479,SACCHAROFERMENTANS
6481,BACTEROIDES
6482,SPHINGOMONAS
6483,PROTEINIPHILUM
6485,SUNXIUQINIA
6486,VALLITALEA
6487,AMARICOCCUS
6488,CATELLATOSPORA
6490,ARTHROBACTER
6491,PEDOBACTER
6492,TRICHOCOCCUS
6495,MURDOCHIELLA
6496,ACTINOMYCES
6497,ACIDITERRIMONAS
6499,ACIDITERRIMONAS
6501,RAMLIBACTER
6502,ACIDITERRIMONAS
6505,RAMLIBACTER
6506,TATUMELLA
6508,TELLURIA
6509,HYPHOMICROBIACEAE_GENUS
6510,CALDIMONAS
6511,ELUSIMICROBIUM
6512,NITROSPIRILLUM
6513,WOESEARCHAEOTA_[DHVEG-6]_GENUS
6514,VEILLONELLA
6515,SEDIMINIBACTERIUM
6517,BERGEYELLA
6518,BERGEYELLA
6519,ANAEROLINEA
6521,BERGEYELLA
6526,RUNELLA
6528,AQUICELLA
6529,GASTRANAEROPHILALES_GENUS
6530,RUMINICLOSTRIDIUM
6532,CHRISTENSENELLACEAE_R-7_GROUP
6533,ANAEROLINEA
6534,CHITINOPHAGA
6536,CHRISTENSENELLACEAE_R-7_GROUP
6538,METHANOMASSILIICOCCUS
6541,LEGIONELLA
6545,CATENIBACTERIUM
6547,ACIDIPILA
6549,ATOPOBIUM
6550,FODINICOLA
6551,CYSTOBACTER
6553,ACIDITERRIMONAS
6554,PAENIBACILLUS
6555,HALIANGIUM
6556,PARASUTTERELLA
6557,KYTOCOCCUS
6558,AEROMONAS
6560,PAENIBACILLUS
6562,DERMACOCCACEAE_GENUS
6563,CHLOROFLEXI_JG30-KF-CM66_GENUS
6564,HOLOPHAGACEAE_GENUS
6565,HALIANGIUM
6567,CHLOROFLEXI_TK10_GENUS
6568,SULFOLOBUS
6569,SOIL_CRENARCHAEOTIC_GROUP(SCG)_GENUS
6570,DEFERRIBACTERES_GENUS
6572,TERASAKIELLA
6573,ACIDIPILA
6576,LACTOBACILLUS
6577,PSEUDARCICELLA
6580,SYNERGISTES
6581,METHANIMICROCOCCUS
6582,METHANOMASSILIICOCCUS
6584,ALIIDIOMARINA
6585,PEDOBACTER
6586,THERMOMICROBIA_JG30-KF-CM45_GENUS
6587,BACILLUS
6588,FLAVIHUMIBACTER
6590,FLAVISOLIBACTER
6591,CORIOBACTERIACEAE_GENUS
6593,HOLOPHAGALES_GENUS
6595,BIFIDOBACTERIUM
6596,BURKHOLDERIALES_GENUS
6597,DEINOCOCCUS
6598,DESULFOBULBUS
6600,DEINOCOCCUS
6601,PEPTOSTREPTOCOCCUS
6602,PEPTOSTREPTOCOCCUS
6603,HELCOCOCCUS
6604,STREPTACIDIPHILUS
6605,PORTIBACTER
6606,FINEGOLDIA
6608,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
6609,NOCARDIOIDES
6610,PERSICOBACTER
6611,SOLIRUBROBACTER
6613,ACINETOBACTER
6614,GAIELLA
6615,GAIELLA
6616,GEMMATIMONAS
6617,CLOSTRIDIUM
6618,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
6619,SOLIRUBROBACTER
6620,FERRUGINIBACTER
6622,CHRISTENSENELLACEAE_R-7_GROUP
6623,NANNOCYSTIS
6624,CHRISTENSENELLA
6625,SOLIRUBROBACTER
6626,CHRISTENSENELLACEAE_R-7_GROUP
6628,NOCARDIOIDES
6629,HALIANGIUM
6630,SOLIRUBROBACTER
6631,PRAUSERELLA
6632,ELUSIMICROBIUM
6634,NOCARDIOIDES
6635,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
6636,FERRUGINIBACTER
6637,SOLOBACTERIUM
6638,PALUDIBACULUM
6639,CARNOBACTERIACEAE_GENUS
6640,DESULFOBACTERIUM
6642,GEMMATIMONAS
6643,BLAUTIA
6645,FLAVOBACTERIUM
6646,PEDOMICROBIUM
6647,HYMENOBACTER
6649,NOCARDIOIDES
6650,GASTRANAEROPHILALES_GENUS
6654,SPHAEROCHAETA
6655,PROSTHECOBACTER
6656,SANDARACINUS
6657,PAENIBACILLUS
6658,ANABAENA
6660,SOLIRUBROBACTER
6661,PREVOTELLA
6662,FERRUGINIBACTER
6663,ANAEROBACTERIUM
6664,GAMMAPROTEOBACTERIA_GENUS
6669,ROTHIA
6670,MURDOCHIELLA
6673,CALDILINEA
6676,CHLOROFLEXI_TK10_GENUS
6677,FAECALITALEA
6678,CHLOROFLEXI_TK10_GENUS
6679,PRAUSERELLA
6680,NOCARDIOIDES
6681,NIVEISPIRILLUM
6682,SOEHNGENIA
6683,LATESCIBACTERIA_GENUS
6684,HELCOBACILLUS
6686,CELLULOSIBACTER
6687,FRANKIALES_GENUS
6688,SEDIMINIBACTERIUM
6690,SPOROBACTER
6691,MICROVIRGA
6692,GILVIMARINUS
6695,NESTERENKONIA
6696,ACIDITERRIMONAS
6697,DESULFITIBACTER
6698,ACTINOMYCES
6699,ACIDITERRIMONAS
6700,SPHINGOBACTERIUM
6701,GAIELLA
6702,OXOBACTER
6706,LATESCIBACTERIA_GENUS
6708,ERYTHROBACTER
6709,LIMNOBACTER
6710,HELCOCOCCUS
6712,GELIDIBACTER
6713,VICTIVALLIS
6714,STAPHYLOCOCCUS
6715,ALIIFODINIBIUS
6716,ACINETOBACTER
6717,PAPILLIBACTER
6718,MURDOCHIELLA
6719,LACTOBACILLUS
6721,NATRANAEROVIRGA
6722,NAKAMURELLA
6723,PEPTOSTREPTOCOCCUS
6724,LELLIOTTIA
6725,LENTIBACTER
6726,PORTICOCCUS
6727,THIOALBUS
6729,DEINOCOCCUS
6730,IGNAVIBACTERIALES_BSV40_GENUS
6731,NITROSOMONADACEAE_GENUS
6733,MANGROVIBACTERIUM
6734,RUMINICLOSTRIDIUM
6735,RUMINICLOSTRIDIUM
6736,CLOSTRIDIUM
6737,MODESTOBACTER
6738,CHONDROMYCES
6739,GAIELLA
6741,RHODOSPIRILLACEAE_GENUS
6742,BARNESIELLA
6743,DESULFOTOMACULUM
6744,PEDOMICROBIUM
6745,FLAVOBACTERIUM
6746,GEMINICOCCUS
6747,PSEUDOFLAVONIFRACTOR
6748,THALASSOLITUUS
6749,THERMOSPOROTHRIX
6750,COHNELLA
6751,LACHNOSPIRACEAE_NK4A136_GROUP
6753,LACHNOSPIRACEAE_GENUS
6754,COHNELLA
6755,BETAPROTEOBACTERIA_GENUS
6756,COLEOFASCICULUS
6757,ANAEROLINEA
6758,COLLINSELLA
6759,LACHNOSPIRACEAE_UCG-002
6760,CLOSTRIDIUM
6761,LACHNOSPIRACEAE_NK4A136_GROUP
6762,LACHNOSPIRACEAE_NK4A136_GROUP
6763,ANAEROLINEA
6764,LACHNOSPIRACEAE_GENUS
6766,PREVOTELLA
6767,AQUICELLA
6768,AQUICELLA
6769,LACHNOSPIRACEAE_GENUS
6770,BETAPROTEOBACTERIA_GENUS
6772,LACHNOSPIRACEAE_AC2044_GROUP
6773,ANAEROLINEA
6774,LACHNOSPIRACEAE_NK4A136_GROUP
6775,POLYANGIUM
6776,DEVOSIA
6777,SPHINGORHABDUS
6780,PHAEOSPIRILLUM
6781,PORTICOCCUS
6782,ANAEROTRUNCUS
6784,GEMMATIMONAS
6785,DELTAPROTEOBACTERIA_GENUS
6786,MAGNETOCOCCUS
6788,DELTAPROTEOBACTERIA_GENUS
6789,BIFIDOBACTERIUM
6790,DEINOCOCCUS
6791,LEGIONELLA
6792,TAIBAIELLA
6793,RHODOSPIRILLACEAE_GENUS
6794,ECTOTHIORHODOSPIRACEAE_GENUS
6795,CHRISTENSENELLA
6797,ACIDITERRIMONAS
6798,DRACONIBACTERIUM
6800,NOCARDIOIDES
6801,CARNOBACTERIUM
6802,BACILLUS
6803,ROSEOCOCCUS
6806,MICROVIRGA
6807,BIFIDOBACTERIUM
6809,PSEUDOFLAVONIFRACTOR
6810,TAIBAIELLA
6811,SPHINGOMONAS
6812,FLAVISOLIBACTER
6813,PALUDIBACULUM
6814,LUTIMONAS
6815,ERYSIPELATOCLOSTRIDIUM
6817,SPHINGOBACTERIUM
6818,MOLLICUTES_NB1-N_GENUS
6819,HALIANGIUM
6820,GIMESIA
6822,DESULFITIBACTER
6824,RHODOVULUM
6827,ANAEROVORAX
6828,THIOPROFUNDUM
6831,ERYSIPELATOCLOSTRIDIUM
6832,SACCHAROFERMENTANS
6834,CLOSTRIDIALES_GENUS
6835,TEPIDIMICROBIUM
6836,RUMINOCOCCACEAE_GENUS
6838,CLOSTRIDIUM
6839,ERYSIPELATOCLOSTRIDIUM
6842,CLOSTRIDIUM
6843,SPHAEROCHAETA
6846,BARNESIELLA
6848,DESULFOBULBUS
6850,THERMODESULFOVIBRIO
6851,CLOSTRIDIUM
6852,RUMINOCOCCACEAE_GENUS
6853,CLOSTRIDIUM
6856,THERMOMICROBIA_JG30-KF-CM45_GENUS
6857,ANAEROTRUNCUS
6858,NOCARDIOIDES
6859,NOCARDIOIDES
6861,ACINETOBACTER
6863,CLOSTRIDIUM
6864,CHRISTENSENELLACEAE_R-7_GROUP
6867,OPITUTUS
6868,LATESCIBACTERIA_GENUS
6869,LOKTANELLA
6870,ERYSIPELATOCLOSTRIDIUM
6872,OPITUTUS
6873,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
6874,RHODOSPIRILLACEAE_GENUS
6876,TAIBAIELLA
6877,ACIDIPILA
6878,RUBRITALEA
6879,LUTISPORA
6880,HOLOPHAGACEAE_GENUS
6881,CHTHONOMONAS
6883,HALORHODOSPIRA
6884,CALDICOPROBACTER
6885,CHRYSEOLINEA
6887,PROSTHECOBACTER
6888,BIFIDOBACTERIUM
6889,FLUVIICOLA
6890,NOCARDIOIDES
6891,RUBROBACTER
6892,SACCHAROFERMENTANS
6893,STREPTOMYCES
6894,NEGATIVICOCCUS
6895,LACTOBACILLUS
6896,RHODOCOCCUS
6898,LACTOBACILLUS
6899,DEFLUVIITOGA
6900,HALISCOMENOBACTER
6901,CORYNEBACTERIUM
6904,LACTOBACILLUS
6907,DESULFOVIBRIO
6908,DEINOCOCCUS
6910,HALISCOMENOBACTER
6911,[EUBACTERIUM]_COPROSTANOLIGENES_GROUP
6912,MELISSOCOCCUS
6913,LOKTANELLA
6914,PLANIFILUM
6915,PIRELLULA
6917,DELTAPROTEOBACTERIA_GENUS
6918,ACINETOBACTER
6919,ACIDISPHAERA
6921,GEMMATIMONADETES_GENUS
6922,GEMMATIMONADETES_GENUS
6923,GEMINICOCCUS
6924,CHLOROFLEXI_JG37-AG-4_GENUS
6925,GEMINICOCCUS
6927,ENTEROCOCCUS
6928,RUDAEA
6931,GASTRANAEROPHILALES_GENUS
6933,ANAEROBACTERIUM
6936,PREVOTELLA
6937,ANAEROBACTERIUM
6939,OWENWEEKSIA
6940,ACIDIMICROBIALES_GENUS
6942,ACIDIMICROBIALES_GENUS
6943,STREPTOSPORANGIUM
6944,HOWARDELLA
6945,PARABACTEROIDES
6946,LACHNOSPIRACEAE_GENUS
6948,TENACIBACULUM
6949,SPHINGOBACTERIIA_GENUS
6950,STREPTOMYCES
6951,BUTYRIVIBRIO
6952,LYSINIBACILLUS
6953,BACTEROIDES
6954,ARTHROBACTER
6957,SPIROCHAETA
6958,TERASAKIELLA
6959,ROTHIA
6960,ECTOTHIORHODOSPIRACEAE_GENUS
6962,BIFIDOBACTERIUM
6963,FAECALITALEA
6964,FAECALIBACTERIUM
6965,TERRIMONAS
6967,AEROMONAS
6969,SEDIMINITOMIX
6970,SANDARACINUS
6972,GEMMATIMONAS
6974,DOKDONELLA
6975,THERMOANAEROBACULUM
6976,DEINOCOCCUS
6979,DRACONIBACTERIUM
6980,DRACONIBACTERIUM
6981,ACIDITERRIMONAS
6983,ACIDITERRIMONAS
6985,HOLOPHAGALES_GENUS
6986,HOLOPHAGALES_GENUS
6988,ACTINOBACTERIA_GENUS
6989,ACIDITERRIMONAS
6990,ACIDITERRIMONAS
6991,ACIDITERRIMONAS
6992,BREVIBACILLUS
6993,HOLOPHAGALES_GENUS
